"Author","Year","Accession","Replicate","Quantitation","Species","File"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_18.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_19.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_20.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_21.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_22.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_23.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_24.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_25.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_26.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_27.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_28.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_29.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_30.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_31.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_32.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_33.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_34.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_35.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_36.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_37.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_38.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_39.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_40.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_41.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_42.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_43.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_44.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_45.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_46.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_47.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_48.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_49.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_50.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_51.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_52.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_53.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_54.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_55.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_56.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_57.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_58.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_59.raw"
"Alston",2020,"PXD015749","Patient","","Homo sapiens","P17_081_Taylor_NDUFAF8_Patient_Digitonin_60.raw"
"Anand",2020,"PXD016732","Mic26_27","","Homo sapiens","P17_128_MICOS_Mic26_27_27.raw"
"Anand",2020,"PXD016732","Mic26_27","","Homo sapiens","P17_128_MICOS_Mic26_27_28.raw"
"Anand",2020,"PXD016732","Mic26_27","","Homo sapiens","P17_128_MICOS_Mic26_27_29.raw"
"Anand",2020,"PXD016732","Mic26_27","","Homo sapiens","P17_128_MICOS_Mic26_27_30.raw"
"Anand",2020,"PXD016732","Mic26_27","","Homo sapiens","P17_128_MICOS_Mic26_27_31.raw"
"Anand",2020,"PXD016732","Mic26_27","","Homo sapiens","P17_128_MICOS_Mic26_27_32.raw"
"Anand",2020,"PXD016732","Mic26_27","","Homo sapiens","P17_128_MICOS_Mic26_27_33.raw"
"Anand",2020,"PXD016732","Mic26_27","","Homo sapiens","P17_128_MICOS_Mic26_27_34.raw"
"Anand",2020,"PXD016732","Mic26_27","","Homo sapiens","P17_128_MICOS_Mic26_27_35.raw"
"Anand",2020,"PXD016732","Mic26_27","","Homo sapiens","P17_128_MICOS_Mic26_27_36.raw"
"Anand",2020,"PXD016732","Mic26_27","","Homo sapiens","P17_128_MICOS_Mic26_27_37.raw"
"Anand",2020,"PXD016732","Mic26_27","","Homo sapiens","P17_128_MICOS_Mic26_27_38.raw"
"Anand",2020,"PXD016732","Mic26_27","","Homo sapiens","P17_128_MICOS_Mic26_27_39.raw"
"Anand",2020,"PXD016732","Mic26_27","","Homo sapiens","P17_128_MICOS_Mic26_27_40.raw"
"Anand",2020,"PXD016732","Mic26_27","","Homo sapiens","P17_128_MICOS_Mic26_27_41.raw"
"Anand",2020,"PXD016732","Mic26_27","","Homo sapiens","P17_128_MICOS_Mic26_27_42.raw"
"Anand",2020,"PXD016732","Mic26_27","","Homo sapiens","P17_128_MICOS_Mic26_27_43_180107210412.raw"
"Anand",2020,"PXD016732","Mic26_27","","Homo sapiens","P17_128_MICOS_Mic26_27_44.raw"
"Anand",2020,"PXD016732","Mic26_27","","Homo sapiens","P17_128_MICOS_Mic26_27_45.raw"
"Anand",2020,"PXD016732","Mic26_27","","Homo sapiens","P17_128_MICOS_Mic26_27_46.raw"
"Anand",2020,"PXD016732","Mic26_27","","Homo sapiens","P17_128_MICOS_Mic26_27_47.raw"
"Anand",2020,"PXD016732","Mic26_27","","Homo sapiens","P17_128_MICOS_Mic26_27_48.raw"
"Anand",2020,"PXD016732","Mic26_27","","Homo sapiens","P17_128_MICOS_Mic26_27_49.raw"
"Anand",2020,"PXD016732","Mic26_27","","Homo sapiens","P17_128_MICOS_Mic26_27_50.raw"
"Anand",2020,"PXD016732","Mic26_27","","Homo sapiens","P17_128_MICOS_Mic26_27_51.raw"
"Anand",2020,"PXD016732","Mic26_27","","Homo sapiens","P17_128_MICOS_Mic26_27_52.raw"
"Anand",2020,"PXD016732","Mic26_27","","Homo sapiens","P17_128_MICOS_Mic26_27_53.raw"
"Anand",2020,"PXD016732","Mic26_27","","Homo sapiens","P17_128_MICOS_Mic26_27_54.raw"
"Anand",2020,"PXD016732","Mic26_27","","Homo sapiens","P17_128_MICOS_Mic26_27_55.raw"
"Anand",2020,"PXD016732","Mic26_27","","Homo sapiens","P17_128_MICOS_Mic26_27_56.raw"
"Anand",2020,"PXD016732","Mic26_27","","Homo sapiens","P17_128_MICOS_Mic26_27_57.raw"
"Anand",2020,"PXD016732","Mic26_27","","Homo sapiens","P17_128_MICOS_Mic26_27_58.raw"
"Anand",2020,"PXD016732","Mic26_27","","Homo sapiens","P17_128_MICOS_Mic26_27_59.raw"
"Anand",2020,"PXD016732","Mic26_27","","Homo sapiens","P17_128_MICOS_Mic26_27_60.raw"
"Anand",2020,"PXD016732","Mic26_27","","Homo sapiens","P17_128_MICOS_Mic26_27.raw"
"Anand",2020,"PXD016732","Mic26","","Homo sapiens","P17_128_MICOS_Mic26_28.raw"
"Anand",2020,"PXD016732","Mic26","","Homo sapiens","P17_128_MICOS_Mic26_29.raw"
"Anand",2020,"PXD016732","Mic26","","Homo sapiens","P17_128_MICOS_Mic26_30.raw"
"Anand",2020,"PXD016732","Mic26","","Homo sapiens","P17_128_MICOS_Mic26_31.raw"
"Anand",2020,"PXD016732","Mic26","","Homo sapiens","P17_128_MICOS_Mic26_32.raw"
"Anand",2020,"PXD016732","Mic26","","Homo sapiens","P17_128_MICOS_Mic26_33.raw"
"Anand",2020,"PXD016732","Mic26","","Homo sapiens","P17_128_MICOS_Mic26_34.raw"
"Anand",2020,"PXD016732","Mic26","","Homo sapiens","P17_128_MICOS_Mic26_35.raw"
"Anand",2020,"PXD016732","Mic26","","Homo sapiens","P17_128_MICOS_Mic26_36.raw"
"Anand",2020,"PXD016732","Mic26","","Homo sapiens","P17_128_MICOS_Mic26_37.raw"
"Anand",2020,"PXD016732","Mic26","","Homo sapiens","P17_128_MICOS_Mic26_38.raw"
"Anand",2020,"PXD016732","Mic26","","Homo sapiens","P17_128_MICOS_Mic26_39.raw"
"Anand",2020,"PXD016732","Mic26","","Homo sapiens","P17_128_MICOS_Mic26_40.raw"
"Anand",2020,"PXD016732","Mic26","","Homo sapiens","P17_128_MICOS_Mic26_41.raw"
"Anand",2020,"PXD016732","Mic26","","Homo sapiens","P17_128_MICOS_Mic26_42.raw"
"Anand",2020,"PXD016732","Mic26","","Homo sapiens","P17_128_MICOS_Mic26_43.raw"
"Anand",2020,"PXD016732","Mic26","","Homo sapiens","P17_128_MICOS_Mic26_44.raw"
"Anand",2020,"PXD016732","Mic26","","Homo sapiens","P17_128_MICOS_Mic26_45.raw"
"Anand",2020,"PXD016732","Mic26","","Homo sapiens","P17_128_MICOS_Mic26_46.raw"
"Anand",2020,"PXD016732","Mic26","","Homo sapiens","P17_128_MICOS_Mic26_47.raw"
"Anand",2020,"PXD016732","Mic26","","Homo sapiens","P17_128_MICOS_Mic26_48.raw"
"Anand",2020,"PXD016732","Mic26","","Homo sapiens","P17_128_MICOS_Mic26_49.raw"
"Anand",2020,"PXD016732","Mic26","","Homo sapiens","P17_128_MICOS_Mic26_50.raw"
"Anand",2020,"PXD016732","Mic26","","Homo sapiens","P17_128_MICOS_Mic26_51.raw"
"Anand",2020,"PXD016732","Mic26","","Homo sapiens","P17_128_MICOS_Mic26_52.raw"
"Anand",2020,"PXD016732","Mic26","","Homo sapiens","P17_128_MICOS_Mic26_53.raw"
"Anand",2020,"PXD016732","Mic26","","Homo sapiens","P17_128_MICOS_Mic26_54.raw"
"Anand",2020,"PXD016732","Mic26","","Homo sapiens","P17_128_MICOS_Mic26_55.raw"
"Anand",2020,"PXD016732","Mic26","","Homo sapiens","P17_128_MICOS_Mic26_56.raw"
"Anand",2020,"PXD016732","Mic26","","Homo sapiens","P17_128_MICOS_Mic26_57.raw"
"Anand",2020,"PXD016732","Mic26","","Homo sapiens","P17_128_MICOS_Mic26_58.raw"
"Anand",2020,"PXD016732","Mic26","","Homo sapiens","P17_128_MICOS_Mic26_59.raw"
"Anand",2020,"PXD016732","Mic26","","Homo sapiens","P17_128_MICOS_Mic26_60.raw"
"Anand",2020,"PXD016732","Mic27","","Homo sapiens","P17_128_MICOS_Mic27_27_180116164237.raw"
"Anand",2020,"PXD016732","Mic27","","Homo sapiens","P17_128_MICOS_Mic27_28_180116173509.raw"
"Anand",2020,"PXD016732","Mic27","","Homo sapiens","P17_128_MICOS_Mic27_29_180116182744.raw"
"Anand",2020,"PXD016732","Mic27","","Homo sapiens","P17_128_MICOS_Mic27_30_180116192020.raw"
"Anand",2020,"PXD016732","Mic27","","Homo sapiens","P17_128_MICOS_Mic27_31_180116201253.raw"
"Anand",2020,"PXD016732","Mic27","","Homo sapiens","P17_128_MICOS_Mic27_32_180116210527.raw"
"Anand",2020,"PXD016732","Mic27","","Homo sapiens","P17_128_MICOS_Mic27_33_180116215758.raw"
"Anand",2020,"PXD016732","Mic27","","Homo sapiens","P17_128_MICOS_Mic27_34_180116225032.raw"
"Anand",2020,"PXD016732","Mic27","","Homo sapiens","P17_128_MICOS_Mic27_35_180116234305.raw"
"Anand",2020,"PXD016732","Mic27","","Homo sapiens","P17_128_MICOS_Mic27_36_180117003538.raw"
"Anand",2020,"PXD016732","Mic27","","Homo sapiens","P17_128_MICOS_Mic27_37_180117012810.raw"
"Anand",2020,"PXD016732","Mic27","","Homo sapiens","P17_128_MICOS_Mic27_38_180117022043.raw"
"Anand",2020,"PXD016732","Mic27","","Homo sapiens","P17_128_MICOS_Mic27_39_180117031315.raw"
"Anand",2020,"PXD016732","Mic27","","Homo sapiens","P17_128_MICOS_Mic27_40_180117040546.raw"
"Anand",2020,"PXD016732","Mic27","","Homo sapiens","P17_128_MICOS_Mic27_41_180117045820.raw"
"Anand",2020,"PXD016732","Mic27","","Homo sapiens","P17_128_MICOS_Mic27_42_180117055051.raw"
"Anand",2020,"PXD016732","Mic27","","Homo sapiens","P17_128_MICOS_Mic27_43_180117064321.raw"
"Anand",2020,"PXD016732","Mic27","","Homo sapiens","P17_128_MICOS_Mic27_44_180117073552.raw"
"Anand",2020,"PXD016732","Mic27","","Homo sapiens","P17_128_MICOS_Mic27_45_180117082823.raw"
"Anand",2020,"PXD016732","Mic27","","Homo sapiens","P17_128_MICOS_Mic27_46_180117092055.raw"
"Anand",2020,"PXD016732","Mic27","","Homo sapiens","P17_128_MICOS_Mic27_47_180117101327.raw"
"Anand",2020,"PXD016732","Mic27","","Homo sapiens","P17_128_MICOS_Mic27_48_180117110600.raw"
"Anand",2020,"PXD016732","Mic27","","Homo sapiens","P17_128_MICOS_Mic27_49_180117115831.raw"
"Anand",2020,"PXD016732","Mic27","","Homo sapiens","P17_128_MICOS_Mic27_50_180117125105.raw"
"Anand",2020,"PXD016732","Mic27","","Homo sapiens","P17_128_MICOS_Mic27_51_180117134336.raw"
"Anand",2020,"PXD016732","Mic27","","Homo sapiens","P17_128_MICOS_Mic27_52_180117143610.raw"
"Anand",2020,"PXD016732","Mic27","","Homo sapiens","P17_128_MICOS_Mic27_53_180117152843.raw"
"Anand",2020,"PXD016732","Mic27","","Homo sapiens","P17_128_MICOS_Mic27_54_180117162116.raw"
"Anand",2020,"PXD016732","Mic27","","Homo sapiens","P17_128_MICOS_Mic27_55_180117171348.raw"
"Anand",2020,"PXD016732","Mic27","","Homo sapiens","P17_128_MICOS_Mic27_56_180117180620.raw"
"Anand",2020,"PXD016732","Mic27","","Homo sapiens","P17_128_MICOS_Mic27_57_180117185855.raw"
"Anand",2020,"PXD016732","Mic27","","Homo sapiens","P17_128_MICOS_Mic27_58_180117195126.raw"
"Anand",2020,"PXD016732","Mic27","","Homo sapiens","P17_128_MICOS_Mic27_59_180117204402.raw"
"Anand",2020,"PXD016732","Mic27","","Homo sapiens","P17_128_MICOS_Mic27_60_180117213635.raw"
"Anand",2020,"PXD016732","WT","","Homo sapiens","P17_128_MICOS_wt_27.raw"
"Anand",2020,"PXD016732","WT","","Homo sapiens","P17_128_MICOS_wt_28.raw"
"Anand",2020,"PXD016732","WT","","Homo sapiens","P17_128_MICOS_wt_29.raw"
"Anand",2020,"PXD016732","WT","","Homo sapiens","P17_128_MICOS_wt_30.raw"
"Anand",2020,"PXD016732","WT","","Homo sapiens","P17_128_MICOS_wt_31.raw"
"Anand",2020,"PXD016732","WT","","Homo sapiens","P17_128_MICOS_wt_32.raw"
"Anand",2020,"PXD016732","WT","","Homo sapiens","P17_128_MICOS_wt_33.raw"
"Anand",2020,"PXD016732","WT","","Homo sapiens","P17_128_MICOS_wt_34.raw"
"Anand",2020,"PXD016732","WT","","Homo sapiens","P17_128_MICOS_wt_35.raw"
"Anand",2020,"PXD016732","WT","","Homo sapiens","P17_128_MICOS_wt_36.raw"
"Anand",2020,"PXD016732","WT","","Homo sapiens","P17_128_MICOS_wt_37.raw"
"Anand",2020,"PXD016732","WT","","Homo sapiens","P17_128_MICOS_wt_38.raw"
"Anand",2020,"PXD016732","WT","","Homo sapiens","P17_128_MICOS_wt_39.raw"
"Anand",2020,"PXD016732","WT","","Homo sapiens","P17_128_MICOS_wt_40.raw"
"Anand",2020,"PXD016732","WT","","Homo sapiens","P17_128_MICOS_wt_41.raw"
"Anand",2020,"PXD016732","WT","","Homo sapiens","P17_128_MICOS_wt_42.raw"
"Anand",2020,"PXD016732","WT","","Homo sapiens","P17_128_MICOS_wt_43.raw"
"Anand",2020,"PXD016732","WT","","Homo sapiens","P17_128_MICOS_wt_44_180110135011.raw"
"Anand",2020,"PXD016732","WT","","Homo sapiens","P17_128_MICOS_wt_45.raw"
"Anand",2020,"PXD016732","WT","","Homo sapiens","P17_128_MICOS_wt_46.raw"
"Anand",2020,"PXD016732","WT","","Homo sapiens","P17_128_MICOS_wt_47.raw"
"Anand",2020,"PXD016732","WT","","Homo sapiens","P17_128_MICOS_wt_48.raw"
"Anand",2020,"PXD016732","WT","","Homo sapiens","P17_128_MICOS_wt_49.raw"
"Anand",2020,"PXD016732","WT","","Homo sapiens","P17_128_MICOS_wt_50.raw"
"Anand",2020,"PXD016732","WT","","Homo sapiens","P17_128_MICOS_wt_51.raw"
"Anand",2020,"PXD016732","WT","","Homo sapiens","P17_128_MICOS_wt_52.raw"
"Anand",2020,"PXD016732","WT","","Homo sapiens","P17_128_MICOS_wt_53.raw"
"Anand",2020,"PXD016732","WT","","Homo sapiens","P17_128_MICOS_wt_54.raw"
"Anand",2020,"PXD016732","WT","","Homo sapiens","P17_128_MICOS_wt_55.raw"
"Anand",2020,"PXD016732","WT","","Homo sapiens","P17_128_MICOS_wt_56_180111124831.raw"
"Anand",2020,"PXD016732","WT","","Homo sapiens","P17_128_MICOS_wt_57.raw"
"Anand",2020,"PXD016732","WT","","Homo sapiens","P17_128_MICOS_wt_58.raw"
"Anand",2020,"PXD016732","WT","","Homo sapiens","P17_128_MICOS_wt_59.raw"
"Anand",2020,"PXD016732","WT","","Homo sapiens","P17_128_MICOS_wt_60.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_01.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_03.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_04.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_05.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_06.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_07.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_08.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_09.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_10.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_11.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_12.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_13.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_14.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_15.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_16.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_17.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_18.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_19.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_20.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_21.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_22.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_23.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_24.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_25.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_26.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_27.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_28.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_29.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_30.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_31.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_32.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_33.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_34.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_35.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_36.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_37.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_38.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_39.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_40.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_41.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_42.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_43.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_44.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_45.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_46.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_47.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_48.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_49.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_50.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_51.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_52.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_53.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_54.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_55.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_56.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_57.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_58.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_59.raw"
"Anand",2020,"PXD016733","WT","","Homo sapiens","P18_016_MICOS_HAP1WT_60.raw"
"Anand",2020,"PXD016733","Mic26","","Homo sapiens","P18_016_MICOS_Mic26_01.raw"
"Anand",2020,"PXD016733","Mic26","","Homo sapiens","P18_016_MICOS_Mic26_02.raw"
"Anand",2020,"PXD016733","Mic26","","Homo sapiens","P18_016_MICOS_Mic26_03.raw"
"Anand",2020,"PXD016733","Mic26","","Homo sapiens","P18_016_MICOS_Mic26_04.raw"
"Anand",2020,"PXD016733","Mic26","","Homo sapiens","P18_016_MICOS_Mic26_05.raw"
"Anand",2020,"PXD016733","Mic26","","Homo sapiens","P18_016_MICOS_Mic26_06.raw"
"Anand",2020,"PXD016733","Mic26","","Homo sapiens","P18_016_MICOS_Mic26_07.raw"
"Anand",2020,"PXD016733","Mic26","","Homo sapiens","P18_016_MICOS_Mic26_08.raw"
"Anand",2020,"PXD016733","Mic26","","Homo sapiens","P18_016_MICOS_Mic26_09.raw"
"Anand",2020,"PXD016733","Mic26","","Homo sapiens","P18_016_MICOS_Mic26_10.raw"
"Anand",2020,"PXD016733","Mic26","","Homo sapiens","P18_016_MICOS_Mic26_11.raw"
"Anand",2020,"PXD016733","Mic26","","Homo sapiens","P18_016_MICOS_Mic26_12.raw"
"Anand",2020,"PXD016733","Mic26","","Homo sapiens","P18_016_MICOS_Mic26_13.raw"
"Anand",2020,"PXD016733","Mic26","","Homo sapiens","P18_016_MICOS_Mic26_14.raw"
"Anand",2020,"PXD016733","Mic26","","Homo sapiens","P18_016_MICOS_Mic26_15.raw"
"Anand",2020,"PXD016733","Mic26","","Homo sapiens","P18_016_MICOS_Mic26_16.raw"
"Anand",2020,"PXD016733","Mic26","","Homo sapiens","P18_016_MICOS_Mic26_17.raw"
"Anand",2020,"PXD016733","Mic26","","Homo sapiens","P18_016_MICOS_Mic26_18.raw"
"Anand",2020,"PXD016733","Mic26","","Homo sapiens","P18_016_MICOS_Mic26_19.raw"
"Anand",2020,"PXD016733","Mic26","","Homo sapiens","P18_016_MICOS_Mic26_20.raw"
"Anand",2020,"PXD016733","Mic26","","Homo sapiens","P18_016_MICOS_Mic26_21.raw"
"Anand",2020,"PXD016733","Mic26","","Homo sapiens","P18_016_MICOS_Mic26_22.raw"
"Anand",2020,"PXD016733","Mic26","","Homo sapiens","P18_016_MICOS_Mic26_23.raw"
"Anand",2020,"PXD016733","Mic26","","Homo sapiens","P18_016_MICOS_Mic26_24.raw"
"Anand",2020,"PXD016733","Mic26","","Homo sapiens","P18_016_MICOS_Mic26_25.raw"
"Anand",2020,"PXD016733","Mic26","","Homo sapiens","P18_016_MICOS_Mic26_26.raw"
"Anand",2020,"PXD016733","Mic26_27","","Homo sapiens","P18_016_MICOS_Mic26_27_01.raw"
